season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
1999,5,CHI,REG,1999_05_CHI_MIN,MIN,28,42,281,2,0,1,-3,0,0,0,281,16,13.1587988366558,,0,11,5,4,1,33,101,0,0,0,5,-7.04744675458443,0,3,3,0,0,28,42,281,2,0,0,0,0,16,12.6876365191605,0,11,5,4,1,0,31,11,17,0,0,2,4,30,4,3,69,7,0,0,0,0,0,0,2,0,1,3,23,2,0,0,0,0,0,2,7,3,63,1,4,3,0,41.0,0.25,0,0,0,1,0,0,0,0,1,2,0,0,41,49;48;37,,41,134,0,3,3,0,0,1.0,0,0,0,0,0,5,0,46.0,184,1,1,1,1,1,1,0,0,164
1999,5,CIN,REG,1999_05_CIN_CLE,CLE,25,41,221,2,0,4,-17,0,0,0,221,10,-3.78932769612699,,0,8,5,0,0,36,215,0,0,0,12,5.97847296239547,0,4,4,3,0,25,39,221,2,0,0,0,0,10,0.707411401919788,0,8,5,0,0,0,40,5,5,6,33,1,3,20,2,1,0,3,0,0,0,0,1,0,0,0,0,4,70,4,0,2,0,2,1,4,32,4,88,2,2,0,0,27.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,27;26,,,53,0,0,0,0,0,0,,0,0,0,0,0,6,1,54.0,288,1,0,0,2,0,4,43,0,205
1999,5,CLE,REG,1999_05_CIN_CLE,CIN,15,27,164,0,1,3,-20,1,0,33,164,6,-6.75499859427352,,0,7,4,3,0,23,80,2,1,0,6,-1.0931523180916,0,3,2,1,0,15,27,164,0,0,0,33,0,6,-2.14892910199706,0,7,4,3,0,0,57,11,11,9,28,0,4,17,4,0,0,5,0,0,0,0,2,0,1,0,0,8,82,0,1,1,0,2,0,4,43,5,104,1,1,0,0,33.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1.0,0,0,0,0,0,8,0,60.0,341,4,0,1,1,2,4,32,0,289
1999,5,DAL,REG,1999_05_DAL_PHI,PHI,21,39,177,1,2,1,-7,0,0,28,177,7,-6.64057714024695,,0,5,2,1,0,32,130,0,2,1,10,-4.23203252861963,0,3,3,2,0,21,39,177,1,0,0,28,0,7,-5.36231471456724,0,5,2,1,0,0,30,0,18,4,9,0,2,6,2,1,0,5,0,0,0,0,1,0,0,0,0,6,65,5,2,0,0,2,1,5,55,4,97,1,2,1,0,42.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,42,50,,42,50,0,1,1,0,0,1.0,0,0,0,0,0,6,0,43.0,226,2,2,2,1,0,1,13,0,193
1999,5,DEN,REG,1999_05_DEN_OAK,LV,17,30,234,1,1,2,-13,0,0,17,234,10,3.63123933606068,,0,12,4,3,0,28,81,0,1,0,5,-5.34794956212863,0,2,0,0,0,17,30,234,1,1,1,17,0,10,2.73223042903221,0,12,4,3,0,0,54,11,13,10,38,1,6,38,7,2,61,4,0,0,0,0,1,-7,0,0,0,3,17,4,1,1,0,2,1,3,4,2,51,3,3,0,0,48.0,1.0,0,1,0,2,0,0,0,0,0,0,0,0,48;47;26,,,121,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,63.0,271,1,0,0,0,0,5,129,0,142
1999,5,DET,REG,1999_05_SD_DET,LAC,21,38,230,1,1,6,-38,0,0,8,230,7,-10.7982857666872,,0,7,6,3,1,24,37,0,2,2,6,-16.8117205507006,0,1,0,0,0,21,37,230,1,0,0,8,0,7,-2.32616372803083,0,7,6,3,1,0,38,2,20,5,15,1,2,16,3,1,8,6,0,0,0,0,0,0,1,27,0,1,5,3,2,1,1,3,2,2,33,5,112,1,1,0,0,23.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,49.0,191,1,0,1,0,2,2,13,0,178
1999,5,GB,REG,1999_05_TB_GB,TB,22,40,390,2,0,5,-38,1,0,0,390,12,9.97709730223548,,0,13,11,7,3,23,98,0,0,0,5,-3.27550362196052,0,3,2,0,0,22,39,390,2,1,1,0,0,12,10.7668031123771,0,13,11,7,3,0,39,10,24,0,0,1,2,10,1,3,3,5,0,1,0,0,2,0,1,0,0,8,83,1,2,1,1,3,1,1,4,6,119,4,5,1,0,49.0,0.8,0,0,1,3,0,0,0,0,0,1,0,0,42;49;38;43,45,,172,45,0,2,2,0,0,1.0,0,0,0,0,0,4,0,41.0,139,0,1,0,1,0,2,48,0,71
1999,5,IND,REG,1999_05_MIA_IND,MIA,17,24,274,3,1,2,-10,0,0,18,274,11,14.3426133979539,,0,10,6,6,1,24,68,0,1,1,5,-8.43002350610914,0,2,2,1,0,17,24,274,3,0,0,18,0,11,17.3294051693248,0,10,6,6,1,1,41,20,20,2,8,2,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,4,30,2,1,1,0,2,1,2,14,6,183,1,1,0,0,41.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,4,4,0,0,1.0,0,0,0,0,0,2,0,38.0,74,0,0,0,0,0,2,28,0,46
1999,5,JAX,REG,1999_05_JAX_NYJ,NYJ,21,35,215,0,0,2,-18,0,0,0,215,5,0.339587928488841,,0,7,2,2,0,34,125,1,1,1,11,-1.33400223601564,0,2,1,0,0,21,31,215,0,0,0,0,0,5,4.36947300691995,0,7,2,2,0,0,33,16,16,7,31,0,4,23,4,2,55,7,0,0,0,0,0,0,1,0,0,7,67,4,1,1,0,2,1,4,25,3,61,3,3,0,0,44.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,32;44;21,,,97,0,0,1,1,0,0,1.0,0,0,0,0,0,7,0,83.0,321,1,0,2,2,0,3,19,0,262
1999,5,KC,REG,1999_05_NE_KC,NE,18,26,198,0,1,2,-9,0,0,33,198,10,4.87669645927837,,0,9,5,2,0,42,140,1,0,0,10,-4.59200407511255,0,7,6,1,0,18,25,198,0,1,1,33,0,10,4.59806947703929,0,9,5,2,0,0,45,2,6,3,19,2,3,18,2,2,15,3,0,1,0,0,1,0,2,-2,0,4,24,1,1,1,0,2,1,2,9,3,57,3,3,0,0,41.0,1.0,0,2,0,1,0,0,0,0,0,0,0,0,22;41;23,,,86,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,45.0,157,1,3,0,1,0,1,-1,0,138
1999,5,MIA,REG,1999_05_MIA_IND,IND,25,38,393,2,0,0,0,0,0,0,393,17,26.7776132760443,,0,17,6,5,3,28,76,1,1,0,2,-14.8347380919834,0,1,1,1,0,25,38,393,2,0,0,0,0,17,26.7776132760443,0,17,6,5,3,0,34,11,11,5,25,1,2,10,2,1,0,3,0,0,1,0,2,1,1,33,0,6,62,4,2,0,0,2,0,2,28,7,143,4,4,0,0,43.0,1.0,0,2,1,1,0,0,0,0,0,0,0,0,37;27;21;43,,,128,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,49.0,128,2,0,1,0,0,2,14,0,114
1999,5,MIN,REG,1999_05_CHI_MIN,CHI,25,46,309,1,3,4,-30,0,0,78,309,17,-8.67925111580811,,0,18,9,5,0,20,166,0,0,0,7,3.88954392075539,0,6,6,2,0,25,44,309,1,2,2,78,0,17,-5.7901526295927,0,18,9,5,0,0,51,12,16,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,5,40,6,2,0,0,2,2,1,0,4,62,5,5,0,0,40.0,1.0,0,3,1,1,0,0,0,0,0,0,0,0,26;40;23;26;34,,,149,0,0,1,1,0,0,1.0,0,0,0,0,0,3,0,49.0,142,1,0,1,0,0,2,7,0,135
1999,5,NE,REG,1999_05_NE_KC,KC,23,45,334,2,2,3,-18,1,1,31,334,14,8.33206325715219,,0,14,6,4,1,19,62,0,2,1,3,-8.56330673291814,0,2,1,0,0,23,42,334,2,0,0,31,0,14,20.2774147238633,0,14,6,4,1,0,58,6,10,9,27,1,2,9,3,1,0,2,0,0,0,0,3,-10,1,0,0,7,35,5,2,3,0,5,2,1,-1,5,112,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,1,1,0,0,,48;32,,0,80,0,2,2,0,0,1.0,0,1,1,0,32,3,0,52.0,139,1,1,0,0,0,2,9,0,130
1999,5,NO,REG,1999_05_ATL_NO,ATL,22,40,338,2,2,3,-19,0,0,29,338,12,1.86114122595708,,0,11,6,5,1,24,71,0,3,0,4,-7.15830106369685,0,1,1,1,0,22,38,338,2,0,0,29,0,12,5.02074557629484,0,11,6,5,1,0,33,21,21,0,0,3,3,15,2,0,0,4,0,0,0,0,3,-10,2,0,0,7,64,6,2,1,0,3,0,1,5,5,107,1,3,2,0,42.0,0.333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,42,28;49,,42,77,0,2,2,0,0,1.0,0,0,0,0,0,4,0,43.0,144,0,0,0,0,2,2,-5,0,149
1999,5,NYG,REG,1999_05_NYG_ARI,ARI,24,38,202,0,1,3,-24,0,0,13,202,10,-5.14539072686881,,0,8,3,1,0,28,107,0,1,1,5,-10.3163476480986,0,2,0,0,0,24,37,202,0,0,0,13,0,10,1.17028312727501,0,8,3,1,0,0,33,17,19,0,0,0,4,22,4,0,0,0,0,1,0,0,0,0,0,0,0,8,52,3,1,1,1,2,1,7,86,3,65,1,2,1,0,31.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,31,42,,31,42,0,0,0,0,0,,0,0,0,0,0,6,0,62.0,284,2,2,0,0,0,4,52,0,232
1999,5,NYJ,REG,1999_05_JAX_NYJ,JAX,19,38,164,0,2,4,-23,0,0,75,164,7,-16.0719777056826,,0,7,5,1,0,24,89,0,0,0,6,-6.06970964305219,0,3,3,1,0,19,35,164,0,0,0,75,0,7,-9.60818826813434,0,7,5,1,0,0,36,26,26,3,23,1,2,18,2,0,0,3,0,0,0,0,1,0,1,0,0,2,15,3,0,1,0,1,0,3,19,3,81,2,2,0,0,42.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,33;42,,,75,0,0,0,0,0,0,,0,0,0,0,0,7,0,60.0,316,3,0,2,0,1,4,25,0,291
1999,5,OAK,REG,1999_05_DEN_OAK,DEN,25,36,248,1,2,6,-38,0,0,20,248,13,,,0,13,4,1,0,24,55,0,1,0,4,,0,2,0,0,0,25,36,248,1,0,0,20,0,13,,0,13,4,1,0,0,34,17,17,3,22,1,2,13,2,1,2,6,0,0,0,0,1,0,1,34,0,3,30,3,1,0,0,1,0,5,129,5,97,2,3,1,0,47.0,0.666666666666667,1,0,0,1,0,0,0,0,0,0,1,0,47;19,53,,66,53,0,1,1,0,0,1.0,0,0,0,0,0,4,0,56.0,183,3,1,0,0,0,3,4,0,179
1999,5,PHI,REG,1999_05_DAL_PHI,DAL,11,30,145,1,1,2,-6,0,0,38,145,4,-5.05540413156086,,0,5,4,3,0,27,105,0,0,0,6,-6.4457308503188,0,5,5,0,0,11,27,145,1,0,0,38,0,4,-0.0076733629409027,0,5,4,3,0,0,47,0,22,2,12,2,1,7,1,2,13,9,0,0,0,0,0,0,1,9,0,7,82,3,0,0,0,0,0,1,13,3,60,2,2,0,0,48.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,48;31,,,79,0,0,1,1,0,0,1.0,0,0,0,0,0,8,0,55.0,360,1,1,2,0,0,5,55,0,305
1999,5,PIT,REG,1999_05_PIT_BUF,BUF,21,29,216,2,1,2,-9,0,0,214,110,11,4.49519119702745,,0,9,5,3,0,23,48,1,0,0,2,-4.27346767560812,0,1,0,0,0,21,29,216,2,0,0,214,110,11,7.11196008929983,0,9,5,3,0,0,50,3,7,2,10,0,2,7,2,0,0,2,0,0,0,0,0,0,1,0,0,2,20,3,0,0,0,0,0,1,5,3,55,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0,6,0,48.0,239,3,1,1,0,2,2,12,0,227
1999,5,SD,REG,1999_05_SD_DET,DET,20,34,208,0,1,2,-16,0,0,23,208,10,,,0,7,4,3,0,24,64,1,1,1,5,,0,1,1,0,0,20,34,208,0,0,0,23,0,10,,0,7,4,3,0,0,44,2,26,10,41,2,6,38,7,1,4,10,0,0,0,0,0,0,2,42,1,4,20,3,1,0,0,1,1,2,13,1,26,2,3,1,0,33.0,0.666666666666667,0,1,1,0,0,0,0,0,0,1,0,0,33;24,47,,57,47,0,2,2,0,0,1.0,0,0,0,0,0,5,0,57.0,255,2,0,1,0,2,2,33,0,222
1999,5,SF,REG,1999_05_SF_STL,LA,22,36,233,0,3,0,0,0,0,32,233,13,-5.35618586379506,,0,10,6,2,0,21,72,1,0,0,3,-4.77822946220264,0,1,1,1,0,22,36,233,0,0,0,32,0,13,-5.35618586379506,0,10,6,2,0,0,45,5,5,4,10,1,1,9,0,1,0,2,0,0,0,0,0,0,1,0,1,7,70,1,0,0,0,0,0,0,0,5,123,2,2,0,0,43.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,42;43,,,85,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,53.0,154,3,1,0,0,1,2,0,0,154
1999,5,STL,REG,1999_05_SF_STL,SF,20,23,323,5,1,1,-9,1,1,33,323,14,,,0,11,7,6,3,28,109,0,0,0,4,,0,3,2,1,0,20,23,323,5,0,0,33,0,14,,0,11,7,6,3,1,41,7,7,3,5,0,0,0,0,3,51,7,0,0,0,0,1,0,0,0,0,11,73,4,1,2,1,3,1,2,0,4,199,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1.0,0,0,0,0,0,2,0,35.0,61,1,1,1,0,0,0,0,0,61
1999,5,TB,REG,1999_05_TB_GB,GB,16,26,110,1,3,2,-10,1,1,69,110,8,-6.01524923820214,,0,6,1,0,0,32,173,1,0,0,11,9.01471549784765,0,7,7,2,0,16,25,110,1,0,0,69,0,8,-8.41374632674872,0,6,1,0,0,0,40,9,23,0,0,2,5,38,4,0,0,8,0,0,0,0,0,0,0,0,0,3,40,3,1,0,0,1,1,2,48,6,119,3,3,0,0,41.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,41;36;36,,,113,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,51.0,133,1,0,1,0,1,1,4,0,129
1999,5,TEN,REG,1999_05_BAL_TEN,BAL,24,35,216,1,0,0,0,0,0,0,216,10,3.56045237887884,,0,9,4,3,0,24,56,1,0,0,5,-2.56771750835469,0,2,1,0,0,24,35,216,1,0,0,0,0,10,3.56045237887884,0,9,4,3,0,0,43,2,12,3,24,0,3,29,4,0,0,5,0,0,0,0,0,0,1,0,0,15,212,5,0,0,0,0,0,4,26,3,52,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,9,0,59.0,397,3,1,1,0,3,4,19,0,378
1999,6,ARI,REG,1999_06_WAS_ARI,WAS,20,43,216,1,3,2,-9,0,0,90,216,12,-11.7533412947636,,0,10,4,2,0,20,67,0,0,0,2,-5.98563675978221,0,3,3,1,0,20,40,216,1,0,0,90,0,12,0.345129603814304,0,10,4,2,0,0,37,26,26,0,0,1,1,5,1,2,2,5,0,0,0,0,0,0,1,0,0,4,30,2,0,0,0,0,0,1,0,3,55,1,2,1,0,44.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,44,42,,44,42,0,1,1,0,0,1.0,0,0,0,0,0,7,0,58.0,309,2,0,2,0,2,3,-5,0,314
1999,6,ATL,REG,1999_06_STL_ATL,LA,20,36,294,1,2,4,-24,0,0,25,294,14,-11.9353154353788,,0,12,6,5,2,19,46,0,1,1,2,-7.23357078747358,0,1,1,0,0,20,34,294,1,0,0,25,0,14,9.01794680251136,0,12,6,5,2,0,36,4,4,5,26,1,2,17,2,0,0,2,0,0,0,0,0,0,1,18,0,10,83,4,1,0,0,1,1,2,13,7,157,2,2,0,0,25.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,19;25,,,44,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,42.0,199,0,0,1,0,3,1,-3,0,202
1999,6,BUF,REG,1999_06_OAK_BUF,LV,19,41,210,1,3,1,-9,0,0,486,66,9,-7.34581251989584,,0,9,4,3,0,13,109,1,0,0,5,5.02252287860028,0,5,3,1,1,19,40,210,1,0,0,486,66,9,-9.09679623422562,0,9,4,3,0,0,56,8,16,0,0,0,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,6,46,4,0,0,0,0,0,3,31,4,66,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,60.0,229,3,0,2,0,1,2,19,0,210
1999,6,CAR,REG,1999_06_CAR_SF,SF,23,36,300,4,3,2,-18,0,0,191,154,14,5.84028824872803,,0,11,6,5,0,27,101,0,1,1,4,-12.1690097521338,0,3,2,2,0,23,36,300,4,0,0,191,89,14,9.97834200470243,0,11,6,5,0,0,51,0,12,4,15,3,3,27,3,0,0,12,0,0,0,0,0,0,3,0,0,6,57,6,1,0,0,1,1,0,0,4,127,1,1,0,0,19.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,4,4,0,0,1.0,0,0,0,0,0,6,0,44.0,218,3,1,1,0,0,4,14,0,204
1999,6,CHI,REG,1999_06_PHI_CHI,PHI,17,33,255,1,2,4,-16,0,0,339,102,10,-7.71552151037985,,0,7,4,2,2,29,113,0,1,0,5,-3.25361054939383,0,4,0,0,0,17,33,255,1,0,0,339,102,10,-2.27526211276789,0,7,4,2,2,0,42,12,12,0,0,3,1,11,0,0,0,6,0,0,0,0,1,-1,2,33,0,9,85,5,0,1,0,1,0,2,13,5,121,3,4,1,0,46.0,0.75,0,0,0,3,0,0,0,0,1,0,0,0,46;40;41,32,,127,32,0,1,1,0,0,1.0,0,0,0,0,0,6,0,46.0,236,1,0,2,1,1,2,17,0,199
1999,6,CIN,REG,1999_06_PIT_CIN,PIT,19,38,207,0,2,4,-30,1,0,-2,207,9,-9.29389700834872,,0,10,4,2,0,20,84,0,0,0,4,-1.55013899974309,0,2,1,1,0,19,35,207,0,0,0,-2,0,9,-2.30853806965752,0,10,4,2,0,0,47,9,9,0,0,0,2,9,2,0,0,4,0,1,0,0,1,0,0,0,0,8,60,4,1,1,0,2,1,6,50,3,49,1,2,1,0,37.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,37,41,,37,41,0,0,0,0,0,,0,0,0,0,0,6,0,44.0,219,1,1,0,0,1,4,30,0,189
1999,6,CLE,REG,1999_06_CLE_JAX,JAX,18,23,161,1,0,4,-31,0,0,18,143,10,5.9812998418638,,0,7,2,1,0,28,113,0,2,1,4,-7.60537604146521,0,2,1,1,0,18,22,161,1,0,0,18,35,10,10.3703580407309,0,7,2,1,0,0,50,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,55,3,1,1,0,2,1,3,18,4,82,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,7,0,54.0,248,1,2,0,2,1,2,21,0,187
1999,6,DAL,REG,1999_06_DAL_NYG,NYG,20,33,266,0,1,3,-16,0,0,9,266,10,9.32531727863516,,0,11,7,4,0,25,24,1,1,0,2,-12.1577824949448,0,0,0,0,0,20,32,266,0,0,0,9,0,10,12.8253937013358,0,11,7,4,0,0,36,19,19,6,33,0,5,30,5,0,0,1,0,0,0,0,1,-4,0,0,0,10,59,3,0,1,0,1,0,1,10,3,48,1,3,2,0,38.0,0.333333333333333,0,0,1,0,0,0,0,0,0,2,0,0,38,48;41,,38,89,0,1,1,0,0,1.0,0,0,0,0,0,5,0,64.0,242,0,0,0,0,0,5,123,1,119
1999,6,DEN,REG,1999_06_GB_DEN,GB,19,31,363,2,1,0,0,0,0,1,363,15,17.6426663286845,,0,13,6,4,2,51,151,2,0,0,11,-8.51312217641853,0,4,3,0,0,19,29,363,2,0,0,1,0,15,18.0489198972798,0,13,6,4,2,0,27,0,0,3,5,1,1,8,0,3,31,10,0,3,0,0,4,0,0,0,0,9,64,6,1,3,0,4,0,6,44,2,30,1,2,1,0,20.0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,20,53,,20,53,0,4,4,0,0,1.0,0,0,0,0,0,4,0,60.0,204,1,0,0,1,1,2,11,0,173
1999,6,DET,REG,1999_06_MIN_DET,MIN,24,40,210,0,0,4,-21,0,0,0,210,13,-2.10468167381951,,0,10,2,1,0,25,110,0,1,1,5,-6.48131913057923,0,3,3,2,0,24,36,210,0,0,0,0,0,13,4.55314078555812,0,10,2,1,0,0,38,3,17,0,0,2,4,16,4,2,43,5,1,0,0,0,0,0,3,0,0,7,50,3,0,1,0,1,1,2,15,5,106,6,7,1,0,49.0,0.857142857142857,0,2,1,3,0,0,0,0,0,1,0,0,20;49;29;30;47;48,49,,223,49,0,1,1,0,0,1.0,1,1,0,0,48,2,0,43.0,77,1,0,0,0,0,2,18,0,59
1999,6,GB,REG,1999_06_GB_DEN,DEN,7,23,120,0,3,1,-8,1,0,32,120,4,-16.2347813346223,,0,4,3,1,1,11,21,1,0,0,1,-3.12759874280891,0,0,0,0,0,7,19,120,0,0,0,32,0,4,-0.886977159048859,0,4,3,1,1,0,59,2,28,1,2,1,0,0,0,1,60,3,0,0,0,0,1,0,0,0,0,9,51,3,1,0,0,1,0,2,11,6,113,1,1,0,0,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,1,1,0,0,1.0,0,0,0,0,0,7,0,64.0,358,1,0,0,0,1,6,44,0,314
1999,6,IND,REG,1999_06_IND_NYJ,NYJ,21,35,210,1,1,0,0,0,0,57,185,11,1.44000617648049,,0,8,3,2,0,28,108,0,0,0,6,-4.21401488224167,0,4,3,0,0,21,35,210,1,2,0,57,0,11,1.44000617648049,0,8,3,2,0,0,30,23,25,5,26,1,1,12,1,1,55,6,0,0,0,0,2,0,1,2,0,1,5,2,1,1,0,2,0,1,11,4,65,3,3,0,0,31.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,31;18;27,,,76,0,0,1,1,0,0,1.0,1,1,0,0,27,4,0,57.0,168,1,1,0,0,0,3,42,0,126
1999,6,JAX,REG,1999_06_CLE_JAX,CLE,24,33,222,1,0,0,0,0,0,-4,226,16,11.820995446566,,1,11,1,0,0,33,103,1,0,0,4,-2.22182206649956,0,1,1,0,0,24,33,222,1,0,0,-4,8,16,11.820995446566,1,11,1,0,0,0,48,3,7,0,0,1,4,31,4,0,0,2,0,0,0,0,0,0,1,0,0,7,55,4,0,0,0,0,0,2,21,1,12,3,3,0,0,36.0,1.0,0,2,1,0,0,0,0,0,0,0,0,0,20;36;24,,,80,0,0,1,1,0,0,1.0,0,0,0,0,0,4,0,56.0,176,2,1,0,0,0,3,18,0,158
1999,6,MIA,REG,1999_06_MIA_NE,NE,25,45,248,2,2,9,-53,0,0,17,248,12,-11.8084892116094,,0,8,3,2,1,32,122,0,0,0,9,-1.21171314057966,0,5,2,1,0,25,42,248,2,0,0,17,0,12,0.642540786354279,0,8,3,2,1,0,25,13,13,0,0,1,2,12,2,1,0,6,0,0,0,0,0,0,1,0,0,13,99,4,0,0,0,0,0,4,86,6,160,6,6,0,0,53.0,1.0,0,1,1,3,1,0,0,0,0,0,0,0,20;33;45;45;41;53,,,237,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,47.0,202,2,0,1,0,1,3,17,0,185
1999,6,MIN,REG,1999_06_MIN_DET,DET,20,27,292,2,2,5,-25,2,2,47,292,12,-0.861001240569632,,0,12,6,5,0,19,60,1,1,1,5,-5.71408944120214,0,2,1,0,0,20,26,292,2,0,0,47,0,12,11.7995513795614,0,12,6,5,0,0,47,1,25,0,0,0,4,21,4,0,0,2,0,0,0,0,0,0,1,0,0,3,61,2,2,1,0,3,3,2,18,8,143,1,1,0,0,26.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,2,2,0,0,1.0,0,0,0,0,0,2,0,48.0,89,0,0,0,0,0,2,15,0,74
1999,6,NE,REG,1999_06_MIA_NE,MIA,17,36,225,1,1,2,-12,0,0,9,225,10,-2.74933102220138,,0,11,5,5,1,14,46,0,0,0,1,-3.54601369099692,0,1,1,0,0,17,36,225,1,1,1,9,0,10,-4.1904713930523,0,11,5,5,1,0,44,27,33,0,0,0,9,53,12,2,84,5,2,0,0,0,0,0,0,0,0,6,45,4,1,0,0,1,1,3,17,6,144,3,3,0,0,41.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,41;39;34,,,114,0,0,3,3,0,0,1.0,0,0,0,0,0,6,0,57.0,251,0,1,0,1,0,4,86,0,145
1999,6,NO,REG,1999_06_TEN_NO,TEN,28,45,354,2,2,0,0,0,0,289,83,16,12.2851648053289,,1,18,7,3,2,21,55,0,2,2,4,-10.0359110474819,0,1,0,0,0,28,44,354,2,2,0,289,83,16,2.4461141858734,1,18,7,3,2,0,33,16,16,0,0,1,1,11,0,2,8,4,0,0,0,0,2,-5,1,2,0,13,103,6,3,1,0,4,2,4,40,5,119,2,2,0,0,42.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,24;42,,,66,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,44.0,190,1,0,0,0,4,1,6,0,184
1999,6,NYG,REG,1999_06_DAL_NYG,DAL,15,21,183,0,0,5,-30,0,0,0,183,7,-0.0506520405469928,,0,8,4,2,1,30,75,0,1,0,5,-8.81238100533707,0,0,0,0,0,15,21,183,0,0,0,0,0,7,7.91477624265826,0,8,4,2,1,1,34,16,16,9,34,0,3,16,3,1,3,3,0,1,0,0,2,0,0,0,0,9,75,5,0,2,0,2,0,5,123,2,35,2,2,0,0,27.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,27;21,,,48,0,0,1,1,0,0,1.0,1,1,0,0,21,8,0,50.0,285,2,4,2,0,1,1,10,0,275
