frame,unit,pos,slot,n,measure,mean,sd,se,median
10,positional_adp_rank,TE,19,6,weekly,22.385882352941177,34.193939469891276,13.959617332807925,5.59764705882353
10,positional_adp_rank,TE,20,4,total,-47.550000000000004,52.97788846931016,26.48894423465508,-63.8
10,positional_adp_rank,TE,20,4,weekly,13.543529411764705,11.419114027245868,5.709557013622934,13.347058823529412
10,positional_adp_rank,TE,21,1,total,16.599999999999994,,,16.599999999999994
10,positional_adp_rank,TE,21,1,weekly,30.023529411764713,,,30.023529411764713
10,positional_adp_rank,TE,22,1,total,-12.400000000000006,,,-12.400000000000006
10,positional_adp_rank,TE,22,1,weekly,15.770588235294122,,,15.770588235294122
10,positional_adp_rank,WR,1,10,total,106.31400000000001,97.99555320977014,30.98891487110978,140.70000000000002
10,positional_adp_rank,WR,1,10,weekly,128.92835294117648,64.43391229691835,20.37579214137935,144.98529411764707
10,positional_adp_rank,WR,2,10,total,116.704,54.55663951853666,17.252324236332786,97.12
10,positional_adp_rank,WR,2,10,weekly,131.71482352941175,35.966482094849404,11.373600284338828,118.27470588235293
10,positional_adp_rank,WR,3,10,total,63.44000000000001,94.8569486706752,29.99640096930148,89.05000000000001
10,positional_adp_rank,WR,3,10,weekly,94.13847058823531,51.61758189609131,16.32291261019213,95.12588235294119
10,positional_adp_rank,WR,4,10,total,103.80799999999999,91.77458239258479,29.021671167135317,128.43999999999997
10,positional_adp_rank,WR,4,10,weekly,121.54941176470588,58.83318680201717,18.6046872300532,118.18823529411765
10,positional_adp_rank,WR,5,10,total,74.066,90.71577300068115,28.68684623849598,107.59
10,positional_adp_rank,WR,5,10,weekly,95.46682352941177,51.521751007232,16.292608222292742,110.57941176470588
10,positional_adp_rank,WR,6,10,total,70.498,72.90685104219554,23.055170632395868,55.14999999999999
10,positional_adp_rank,WR,6,10,weekly,88.89588235294117,44.678205145173784,14.128489002700299,76.56764705882352
10,positional_adp_rank,WR,7,10,total,55.78800000000001,86.31507462006083,27.2952232206785,52.349999999999994
10,positional_adp_rank,WR,7,10,weekly,77.09529411764706,47.472242262896415,15.012041118605852,64.37352941176471
10,positional_adp_rank,WR,8,10,total,48.907999999999994,96.79291856558744,30.608608404245434,63.849999999999994
10,positional_adp_rank,WR,8,10,weekly,86.03235294117647,47.642697795258236,15.06594389080984,82.02647058823528
10,positional_adp_rank,WR,9,10,total,54.39799999999999,86.66744638110796,27.406652955481857,65.03999999999999
10,positional_adp_rank,WR,9,10,weekly,82.3370588235294,44.096498116037,13.944537088400082,87.00882352941176
10,positional_adp_rank,WR,10,10,total,41.178,55.60046718428821,17.582411527179968,50.5
10,positional_adp_rank,WR,10,10,weekly,76.97294117647058,22.693531843749064,7.176324877980739,77.78529411764707
10,positional_adp_rank,WR,11,10,total,61.70799999999999,38.75260243590817,12.254648895645913,60.949999999999974
10,positional_adp_rank,WR,11,10,weekly,79.09411764705882,26.279887363066372,8.310430071996608,75.52058823529413
10,positional_adp_rank,WR,12,10,total,40.94999999999999,76.88223678674635,24.312297985450353,54.59999999999998
10,positional_adp_rank,WR,12,10,weekly,70.83705882352942,35.234930006738736,11.142263201790637,72.92647058823529
10,positional_adp_rank,WR,13,10,total,39.18799999999999,60.6873526637415,19.19102595833097,52.849999999999994
10,positional_adp_rank,WR,13,10,weekly,75.81058823529412,37.241518524862514,11.776802206191958,76.55882352941175
10,positional_adp_rank,WR,14,10,total,28.685999999999996,85.34056013669259,26.98705468265191,54.99000000000001
10,positional_adp_rank,WR,14,10,weekly,70.21035294117647,35.879891653719646,11.346217982581951,73.05588235294118
10,positional_adp_rank,WR,15,10,total,39.605999999999995,55.99347426263172,17.70669127759334,45.989999999999995
10,positional_adp_rank,WR,15,10,weekly,62.908,35.96115282296698,11.371915020596953,59.69705882352942
10,positional_adp_rank,WR,16,10,total,50.174,105.05898831926122,33.22256917618905,38.8
10,positional_adp_rank,WR,16,10,weekly,88.00894117647059,66.33580461556653,20.97722330051005,69.4235294117647
10,positional_adp_rank,WR,17,10,total,59.896,41.08846045086409,12.993312057447948,60.510000000000005
10,positional_adp_rank,WR,17,10,weekly,73.09247058823529,31.489200888725872,9.95775965069721,81.49117647058823
10,positional_adp_rank,WR,18,10,total,28.497999999999998,65.0751705167015,20.578575795661312,43.000000000000014
10,positional_adp_rank,WR,18,10,weekly,65.12,37.09432454560684,11.730255382960806,67.49705882352941
10,positional_adp_rank,WR,19,10,total,49.257999999999996,60.1931176944489,19.034735138104175,74.99999999999999
10,positional_adp_rank,WR,19,10,weekly,77.16058823529411,40.09517061986088,12.67920623318256,96.92058823529413
10,positional_adp_rank,WR,20,10,total,34.178,35.662709375480716,11.277538915916008,47.249999999999986
10,positional_adp_rank,WR,20,10,weekly,61.612941176470585,21.379769386582552,6.760876711074181,66.54411764705881
10,positional_adp_rank,WR,21,10,total,-7.322000000000007,65.50227846758038,20.71363918881577,2.539999999999992
10,positional_adp_rank,WR,21,10,weekly,54.9035294117647,31.033667218652425,9.813707255864433,48.063529411764705
10,positional_adp_rank,WR,22,10,total,24.208,64.90384833651152,20.5243989653507,46.89
10,positional_adp_rank,WR,22,10,weekly,56.06647058823529,35.30482169382472,11.164364893860988,54.62941176470588
10,positional_adp_rank,WR,23,10,total,6.088000000000001,60.96723068811456,19.279531160735672,6.6000000000000085
10,positional_adp_rank,WR,23,10,weekly,48.616470588235295,31.851802863202167,10.072424463039143,54.78235294117647
10,positional_adp_rank,WR,24,10,total,20.571999999999992,85.91606250030058,27.169044509433075,12.699999999999989
10,positional_adp_rank,WR,24,10,weekly,59.749882352941185,45.617845847954804,14.425629482999232,53.311764705882354
10,positional_adp_rank,WR,25,10,total,-14.452000000000004,89.39145084651241,28.268058802196595,-7.199999999999989
10,positional_adp_rank,WR,25,10,weekly,43.26294117647059,38.810088092096144,12.272827456280247,31.567647058823535
10,positional_adp_rank,WR,26,10,total,3.0599999999999925,58.07970844738576,18.36641645322607,19.89
10,positional_adp_rank,WR,26,10,weekly,50.100235294117645,33.051939235279534,10.451940906896722,46.15882352941177
10,positional_adp_rank,WR,27,10,total,-65.072,110.70346504664312,35.00750944202306,-75.45000000000002
10,positional_adp_rank,WR,27,10,weekly,29.484705882352944,42.51921366805405,13.445755951041333,19.67058823529412
10,positional_adp_rank,WR,28,10,total,-16.452000000000005,70.60825837755178,22.32829180907288,2.1899999999999977
10,positional_adp_rank,WR,28,10,weekly,40.656470588235294,30.906452370897505,9.773478388754722,38.95882352941176
10,positional_adp_rank,WR,29,10,total,15.699999999999992,57.21208574729256,18.0920500650301,16.19999999999999
10,positional_adp_rank,WR,29,10,weekly,56.13670588235294,24.92568303334875,7.882193062079676,54.27058823529412
10,positional_adp_rank,WR,30,10,total,-27.49600000000001,52.33584265746245,16.550046606178082,-25.220000000000013
10,positional_adp_rank,WR,30,10,weekly,36.58541176470588,27.721457005924744,8.766294419715402,39.90882352941177
12,draft_round,QB,2,8,total,27.609999999999996,107.2322499464197,37.91232554950208,50.08999999999999
12,draft_round,QB,2,8,weekly,59.64867647058824,34.001631666454145,12.021392161378488,56.65117647058824
12,draft_round,QB,3,10,total,64.60999999999999,53.36585779108004,16.875765990845505,44.129999999999995
12,draft_round,QB,3,10,weekly,66.79105882352941,33.86299844450342,10.708420348736974,53.19588235294119
12,draft_round,QB,4,11,total,69.34181818181818,78.84907327523663,23.773890101927204,73.46000000000001
12,draft_round,QB,4,11,weekly,77.38823529411766,34.19294372662351,10.309560438086063,82.25411764705885
12,draft_round,QB,5,18,total,-6.767777777777784,79.28903436946267,18.688604625460098,-2.2099999999999937
12,draft_round,QB,5,18,weekly,48.167385620915034,31.249070855943042,7.365476636005413,50.59294117647058
12,draft_round,QB,6,20,total,27.940999999999992,66.28048199646871,14.8207663325555,21.10000000000001
12,draft_round,QB,6,20,weekly,57.72105882352942,26.03509199262893,5.8216235495978745,64.1658823529412
12,draft_round,QB,7,20,total,-29.232,76.44945751072542,17.09461838369639,-27.879999999999995
12,draft_round,QB,7,20,weekly,27.221176470588244,24.881130942187937,5.563590014380561,22.86823529411766
12,draft_round,QB,8,19,total,0.24526315789473366,83.62272175062503,19.184368078673426,15.799999999999955
12,draft_round,QB,8,19,weekly,41.64922600619195,25.400183497092915,5.827201737432502,37.41176470588234
12,draft_round,QB,9,22,total,-51.76545454545454,129.50929471065086,27.611474407020633,-0.5
12,draft_round,QB,9,22,weekly,35.478128342246,38.37527064514377,8.18163519188508,23.112352941176482
12,draft_round,QB,10,21,total,20.871428571428563,63.49354095384145,13.855426550559862,19.839999999999975
12,draft_round,QB,10,21,weekly,45.40773109243698,28.49337224354454,6.2177635766950745,37.86470588235295
12,draft_round,QB,11,20,total,-33.983000000000004,65.79437610744874,14.71206975134434,-10.710000000000008
12,draft_round,QB,11,20,weekly,27.95005882352941,18.437396006849387,4.122727079939841,22.938823529411764
12,draft_round,QB,12,17,total,-59.60470588235294,69.42945575525268,16.839116447532632,-65.84000000000003
12,draft_round,QB,12,17,weekly,26.900761245674747,21.10929851337669,5.119756909020349,19.20823529411765
12,draft_round,QB,13,23,total,-46.32608695652175,86.0288221120811,17.93824943472091,-32.140000000000015
12,draft_round,QB,13,23,weekly,26.000511508951405,22.613172895508278,4.7151724962782335,20.702352941176454
12,draft_round,QB,14,28,total,-77.54500000000003,87.69174556787394,16.572182200410353,-65.83000000000001
12,draft_round,QB,14,28,weekly,18.461764705882356,18.30954811071137,3.4601793513510573,13.978823529411773
12,draft_round,QB,15,1,total,50.339999999999975,,,50.339999999999975
12,draft_round,QB,15,1,weekly,37.73529411764707,,,37.73529411764707
12,draft_round,RB,1,71,total,77.90788732394367,103.27157874701736,12.256081546968236,79.89999999999998
12,draft_round,RB,1,71,weekly,111.24939519469761,67.74194973055327,8.039490343051067,94.91764705882353
12,draft_round,RB,2,52,total,57.455,94.18574913019317,13.06121338103459,67.35
12,draft_round,RB,2,52,weekly,90.92954751131221,58.804365082415316,8.154698212528947,85.39705882352943
12,draft_round,RB,3,50,total,24.261999999999993,64.43552984280062,9.112560020238494,38.349999999999994
12,draft_round,RB,3,50,weekly,66.14270588235294,36.6033100617729,5.1764897517106805,67.4764705882353
12,draft_round,RB,4,40,total,11.511499999999998,72.97518691572236,11.53839016651003,19.94999999999999
12,draft_round,RB,4,40,weekly,60.04129411764707,43.081211405582344,6.811737620043211,53.56470588235295
12,draft_round,RB,5,42,total,-15.606666666666664,68.81514377670173,10.618407212868078,-21.15
12,draft_round,RB,5,42,weekly,42.65803921568627,33.21860738539942,5.125742400642618,36.62941176470589
12,draft_round,RB,6,39,total,-18.125641025641023,75.17037391625674,12.036893196048268,-15.400000000000006
12,draft_round,RB,6,39,weekly,46.16455505279034,39.764055046407286,6.367344722385057,43.28235294117647
12,draft_round,RB,7,45,total,-14.217777777777782,62.80713729306164,9.362735230629864,0.0
12,draft_round,RB,7,45,weekly,40.99202614379085,27.065313077752943,4.0346586582779755,38.76470588235296
12,draft_round,RB,8,47,total,-33.13957446808511,65.95397835373201,9.620376491819442,-35.900000000000006
12,draft_round,RB,8,47,weekly,33.23964956195243,30.72223171162627,4.4812980674127125,27.841176470588234
12,draft_round,RB,9,38,total,-29.05,69.58792513305973,11.288652108626058,-30.700000000000003
12,draft_round,RB,9,38,weekly,37.2953560371517,37.18243784387521,6.031787908139684,31.67352941176472
12,draft_round,RB,10,38,total,-41.12473684210527,63.41896731100043,10.287915003835865,-35.449999999999996
12,draft_round,RB,10,38,weekly,31.912074303405575,31.29295397466383,5.076387465149511,23.058823529411768
12,draft_round,RB,11,43,total,-55.64372093023257,65.75989619616038,10.028290155134947,-62.5
12,draft_round,RB,11,43,weekly,25.1859097127223,32.679413274541155,4.983563803675869,12.882352941176475
12,draft_round,RB,12,22,total,-70.45,74.96247156315714,15.982052637052178,-91.5
12,draft_round,RB,12,22,weekly,22.247058823529418,39.432374894458285,8.407010575101495,2.5029411764705882
12,draft_round,RB,13,40,total,-59.592499999999994,57.062778687498756,9.022417513530481,-66.85
12,draft_round,RB,13,40,weekly,20.46102941176471,22.267359295933495,3.520778642623659,14.329411764705881
12,draft_round,RB,14,34,total,-55.48235294117647,69.65141113490651,11.945118462815651,-70.80000000000001
12,draft_round,RB,14,34,weekly,24.144290657439445,31.79682687137791,5.453110820462617,10.72647058823529
12,draft_round,RB,15,2,total,-39.199999999999996,89.94398256692885,63.6,-39.199999999999996
12,draft_round,RB,15,2,weekly,30.79117647058824,38.745292157368766,27.39705882352941,30.79117647058824
12,draft_round,TE,1,3,total,106.03333333333335,21.84521305305429,12.612339636685622,111.10000000000002
12,draft_round,TE,1,3,weekly,97.65294117647058,16.897962654370865,9.756043287257263,100.32941176470588
12,draft_round,TE,2,7,total,72.59428571428572,92.36769761071649,34.911708150510115,95.0
12,draft_round,TE,2,7,weekly,86.82907563025209,49.934764579335635,18.873566979068418,88.2235294117647
12,draft_round,TE,3,12,total,39.19166666666666,61.77874683583393,17.83398805793323,39.7
12,draft_round,TE,3,12,weekly,63.22411764705882,33.647142128089534,9.713093282557045,62.12352941176471
12,draft_round,TE,4,8,total,73.9375,43.78893981361047,15.481728141586778,71.35
12,draft_round,TE,4,8,weekly,73.61573529411766,31.698714419869887,11.207187960592897,72.22058823529412
12,draft_round,TE,5,16,total,3.043750000000003,69.4590811797373,17.364770294934324,-10.349999999999987
12,draft_round,TE,5,16,weekly,38.70323529411765,34.36080042384072,8.59020010596018,28.694117647058825
12,draft_round,TE,6,14,total,20.164285714285707,60.89273806826681,16.274268799572948,12.399999999999999
12,draft_round,TE,6,14,weekly,46.80739495798319,31.28307670855233,8.360753931969333,38.93529411764706
12,draft_round,TE,7,19,total,-14.926315789473685,50.736025356799956,11.639642490905691,-4.300000000000011
12,draft_round,TE,7,19,weekly,22.725572755417957,17.86403458827768,4.098290604958822,21.556470588235292
12,draft_round,TE,8,13,total,-0.4692307692307699,55.40788729376869,15.367382977139435,-6.5
12,draft_round,TE,8,13,weekly,32.388416289592755,25.19313516117835,6.987318508717175,23.66705882352941
12,draft_round,TE,9,12,total,4.49166666666666,48.993180570608416,14.143112995448357,4.700000000000003
12,draft_round,TE,9,12,weekly,34.10715686274509,20.591500779738194,5.944254259100118,29.488235294117647
12,draft_round,TE,10,13,total,-20.630769230769236,31.58051573928099,8.758859138736552,-17.900000000000006
12,draft_round,TE,10,13,weekly,23.057737556561086,12.97005633573512,3.5972463972422735,17.458823529411767
12,draft_round,TE,11,11,total,-21.99090909090909,82.62647825661523,24.91282055687741,-28.80000000000001
12,draft_round,TE,11,11,weekly,30.528877005347592,31.599333733783055,9.527557601834413,26.364705882352943
12,draft_round,TE,12,12,total,13.58333333333333,56.24522336621263,16.236597425556745,18.900000000000006
12,draft_round,TE,12,12,weekly,38.26901960784314,30.832452659207625,8.900562421284958,30.016470588235297
12,draft_round,TE,13,37,total,-23.615135135135137,60.3936634655225,9.928657113392454,-19.299999999999983
12,draft_round,TE,13,37,weekly,24.714308426073128,23.254877810577536,3.8230783619687716,24.682352941176468
12,draft_round,TE,14,10,total,-22.610000000000003,70.72762229536319,22.3660379941454,-29.85
12,draft_round,TE,14,10,weekly,26.199411764705882,29.68847085018913,9.38831881341132,21.461764705882352
12,draft_round,WR,1,44,total,113.97136363636363,83.24990804075958,12.550395854672297,113.67
12,draft_round,WR,1,44,weekly,135.03836898395727,58.80201284906847,8.864736979000783,127.03588235294117
12,draft_round,WR,2,57,total,71.55263157894736,76.74715561333099,10.1654090922563,78.5
12,draft_round,WR,2,57,weekly,98.21461300309599,45.65933744855045,6.047726985275675,93.60000000000002
12,draft_round,WR,3,53,total,54.91358490566038,66.88826075841651,9.187809219323057,65.6
12,draft_round,WR,3,53,weekly,87.40528301886792,39.97236618304077,5.490626761265986,88.38823529411764
12,draft_round,WR,4,62,total,52.42612903225807,65.2265419765036,8.283779114799213,61.999999999999986
12,draft_round,WR,4,62,weekly,81.06130929791273,44.011091604806076,5.589414223227389,79.94411764705882
12,draft_round,WR,5,48,total,14.049999999999999,78.7413112261729,11.365329308193756,20.930000000000007
12,draft_round,WR,5,48,weekly,62.602916666666665,41.96272806705951,6.056798086361968,56.29705882352942
12,draft_round,WR,6,49,total,4.975102040816328,72.93303601370829,10.41900514481547,15.599999999999994
12,draft_round,WR,6,49,weekly,57.77255702280914,37.70799530908497,5.386856472726424,54.99529411764705
12,draft_round,WR,7,38,total,-7.257368421052631,65.92623366141521,10.69464731435349,-17.5
12,draft_round,WR,7,38,weekly,52.94551083591332,35.1735922448094,5.7059101202269495,51.64882352941177
12,draft_round,WR,8,47,total,-1.9519148936170188,65.4021689122569,9.539886812330217,0.0
12,draft_round,WR,8,47,weekly,49.83687108886108,35.3522269932046,5.156652289795428,43.841176470588245
12,draft_round,WR,9,48,total,-5.1445833333333315,65.8730583535027,9.507956993184678,-10.019999999999996
12,draft_round,WR,9,48,weekly,44.97612745098039,33.723873381277876,4.86762184369941,37.617647058823536
12,draft_round,WR,10,47,total,-20.70978723404255,72.35638187319645,10.554263026752214,-20.19999999999999
12,draft_round,WR,10,47,weekly,38.35093867334168,35.01184742372157,5.1070028267867285,30.958823529411774
12,draft_round,WR,11,47,total,-28.79106382978723,63.32134742839899,9.236367804278645,-33.599999999999994
12,draft_round,WR,11,47,weekly,34.32573216520651,29.098008670652767,4.244380787350428,26.408235294117645
12,draft_round,WR,12,35,total,-16.726285714285712,56.75057870063655,9.592598609429702,-29.97999999999999
12,draft_round,WR,12,35,weekly,39.898621848739495,27.728769225167174,4.687017457807038,35.029411764705884
12,draft_round,WR,13,40,total,-39.0595,62.265478518423066,9.845036585925168,-50.65000000000001
12,draft_round,WR,13,40,weekly,28.927823529411775,28.449467479090842,4.498255772640789,21.504117647058827
12,draft_round,WR,14,45,total,-52.68088888888889,60.691808037232526,9.047400563241334,-60.29999999999998
12,draft_round,WR,14,45,weekly,24.813986928104576,23.911147983209492,3.5644634873675614,17.49411764705883
12,draft_round,WR,15,6,total,-60.59666666666667,55.40530143106044,22.61911959186545,-55.04000000000001
12,draft_round,WR,15,6,weekly,20.86666666666667,14.906265683666872,6.085457482557147,17.476470588235298
12,positional_adp_rank,QB,1,10,total,29.669999999999995,98.67031265786078,31.20229254397824,34.749999999999986
12,positional_adp_rank,QB,1,10,weekly,62.206705882352956,36.5217503466276,11.549191523138722,53.747647058823546
12,positional_adp_rank,QB,2,10,total,71.36399999999998,45.9246230735152,14.52264095970304,54.87999999999997
12,positional_adp_rank,QB,2,10,weekly,69.79152941176471,30.00794980557694,9.489346929763,63.973529411764716
12,positional_adp_rank,QB,3,10,total,10.065999999999997,104.50721784748755,33.048084032546,21.86999999999999
12,positional_adp_rank,QB,3,10,weekly,53.97211764705882,34.8896471032102,11.033075160564003,49.244117647058836
12,positional_adp_rank,QB,4,10,total,47.21999999999999,61.9426315230472,19.587979987737377,38.48999999999998
12,positional_adp_rank,QB,4,10,weekly,58.68682352941177,35.55473087288513,11.243393115262363,61.33941176470588
12,positional_adp_rank,QB,5,10,total,18.788000000000004,71.36634824777168,22.568020875172515,21.10000000000001
12,positional_adp_rank,QB,5,10,weekly,59.987529411764704,31.481771579379718,9.955410296799627,66.92411764705884
12,positional_adp_rank,QB,6,10,total,17.005999999999993,73.3749233881864,23.203188104702818,-0.6899999999999977
12,positional_adp_rank,QB,6,10,weekly,59.11647058823529,29.897741449662217,9.454495987575699,58.42352941176473
12,positional_adp_rank,QB,7,10,total,14.715999999999989,63.464243511164966,20.069155947484298,-3.6300000000000097
12,positional_adp_rank,QB,7,10,weekly,46.1824705882353,29.67770333668449,9.384913826670193,44.0929411764706
12,positional_adp_rank,QB,8,10,total,-35.848000000000006,49.97548127721122,15.803634799908815,-16.00999999999999
12,positional_adp_rank,QB,8,10,weekly,24.086117647058824,10.106473626626922,3.1959475772563217,26.318235294117663
12,positional_adp_rank,QB,9,10,total,-9.004,111.46626108379164,35.24872672877703,19.55000000000001
12,positional_adp_rank,QB,9,10,weekly,41.88800000000001,33.010027886054,10.438687374560379,44.29823529411766
12,positional_adp_rank,QB,10,10,total,-27.351999999999997,123.98406678996209,39.20720446267214,-2.6899999999999977
12,positional_adp_rank,QB,10,10,weekly,36.58305882352941,32.394626261093435,10.244080293495967,30.072352941176483
12,positional_adp_rank,QB,11,10,total,-7.531999999999999,115.10711502287288,36.40006583632629,4.670000000000016
12,positional_adp_rank,QB,11,10,weekly,39.40129411764706,46.93670914726318,14.842690677821116,25.151764705882346
12,positional_adp_rank,QB,12,10,total,-10.462000000000007,69.22356210937943,21.890412401576885,9.960000000000008
12,positional_adp_rank,QB,12,10,weekly,40.47964705882354,22.33024970741229,7.061444979573136,42.481176470588224
12,positional_adp_rank,QB,13,10,total,-43.96200000000002,138.31828045007884,43.7400808260189,16.559999999999974
12,positional_adp_rank,QB,13,10,weekly,37.61129411764706,33.537687955530544,10.605548139547237,39.29470588235294
12,positional_adp_rank,QB,14,10,total,-29.645999999999994,90.99996534797876,28.776715749600985,4.75
12,positional_adp_rank,QB,14,10,weekly,36.493882352941185,20.13987920964294,6.368789010314346,42.49470588235294
12,positional_adp_rank,QB,15,10,total,12.58599999999999,81.95786996310291,25.917354125930533,19.18999999999997
12,positional_adp_rank,QB,15,10,weekly,42.68682352941177,39.090436233643686,12.361481322788798,30.43000000000001
12,positional_adp_rank,QB,16,10,total,-13.070000000000011,31.21150393329001,9.86994416285005,-10.150000000000006
12,positional_adp_rank,QB,16,10,weekly,31.100000000000005,15.830697222429933,5.006106017137979,24.258235294117647
12,positional_adp_rank,QB,17,10,total,-48.39000000000001,86.55199246695595,27.370143222131663,-64.69999999999999
12,positional_adp_rank,QB,17,10,weekly,26.192588235294117,24.23141951418517,7.662647660387588,17.88352941176471
12,positional_adp_rank,QB,18,10,total,-51.482000000000006,66.58732642177489,21.056761479391838,-42.93000000000001
12,positional_adp_rank,QB,18,10,weekly,30.006235294117648,19.119217037998656,6.04602729191738,25.068823529411773
12,positional_adp_rank,QB,19,10,total,-51.83400000000002,69.39056295107187,21.943222704668216,-42.31
12,positional_adp_rank,QB,19,10,weekly,23.761529411764712,14.252194074059076,4.506939492878118,23.0864705882353
12,positional_adp_rank,QB,20,10,total,-26.022000000000002,85.44136258276784,27.01893121498332,-12.360000000000028
12,positional_adp_rank,QB,20,10,weekly,30.394117647058827,23.394822766091313,7.398092539680916,25.73
12,positional_adp_rank,QB,21,9,total,-116.94,80.7484910075724,26.916163669190798,-126.53999999999999
12,positional_adp_rank,QB,21,9,weekly,11.497385620915033,11.413281945496536,3.804427315165512,7.696470588235279
12,positional_adp_rank,QB,22,8,total,-59.51500000000001,69.24678827002944,24.482436780563447,-53.300000000000026
12,positional_adp_rank,QB,22,8,weekly,18.571617647058822,19.195498024647232,6.786633410740517,13.45823529411766
12,positional_adp_rank,QB,23,8,total,-27.957500000000017,91.27735343446369,32.271417791135235,-17.93000000000002
12,positional_adp_rank,QB,23,8,weekly,33.03720588235294,25.611556461770608,9.055052625430067,36.55294117647058
12,positional_adp_rank,QB,24,7,total,-47.06000000000001,56.21067039865888,21.24563641472447,-58.360000000000014
12,positional_adp_rank,QB,24,7,weekly,25.393613445378158,20.739993547364058,7.838980731344229,19.305882352941175
12,positional_adp_rank,QB,25,3,total,-157.30666666666667,95.22579552481211,54.97863868004654,-146.92000000000002
12,positional_adp_rank,QB,25,3,weekly,1.0117647058823553,1.1266534945961946,0.6504736983885455,0.8094117647058852
12,positional_adp_rank,QB,26,2,total,-103.84,218.04344704668378,154.17999999999998,-103.84
12,positional_adp_rank,QB,26,2,weekly,18.867647058823536,26.682882360657082,18.867647058823536,18.867647058823536
12,positional_adp_rank,QB,27,1,total,0.0,,,0.0
12,positional_adp_rank,QB,27,1,weekly,15.480000000000011,,,15.480000000000011
12,positional_adp_rank,RB,1,10,total,56.44,144.6341376638924,45.73733024322449,39.0
12,positional_adp_rank,RB,1,10,weekly,116.39705882352942,93.88794372307598,29.689974699462915,91.42352941176469
12,positional_adp_rank,RB,2,10,total,61.55799999999999,101.92313899317573,32.23092654923562,70.35000000000001
12,positional_adp_rank,RB,2,10,weekly,96.60976470588234,61.374359600054504,19.408276627039307,89.5735294117647
12,positional_adp_rank,RB,3,10,total,102.27999999999999,128.42406143536948,40.61125405051604,88.0
12,positional_adp_rank,RB,3,10,weekly,130.1523529411765,89.03358050702447,28.154890264216636,110.87941176470589
12,positional_adp_rank,RB,4,10,total,105.64599999999999,87.57723857005058,27.694354506930747,105.52999999999999
12,positional_adp_rank,RB,4,10,weekly,128.66129411764706,55.30991759647656,17.490531680109175,135.36529411764707
12,positional_adp_rank,RB,5,10,total,23.961999999999996,114.84322587287805,36.316616759947344,42.43000000000001
12,positional_adp_rank,RB,5,10,weekly,73.8114117647059,61.79615999101204,19.541661622376836,62.94176470588236
12,positional_adp_rank,RB,6,10,total,111.99000000000001,84.16455376885872,26.61516881613023,112.49999999999999
12,positional_adp_rank,RB,6,10,weekly,133.4735294117647,67.26054799658736,21.269652834029124,124.72058823529414
12,positional_adp_rank,RB,7,10,total,102.28600000000002,58.48037623377987,18.49311873223239,102.23
12,positional_adp_rank,RB,7,10,weekly,114.18482352941177,47.21319560055049,14.930123371278082,111.97705882352942
12,positional_adp_rank,RB,8,10,total,36.989999999999995,85.55986143565737,27.056403842508132,40.599999999999994
12,positional_adp_rank,RB,8,10,weekly,75.24117647058824,40.62050767756459,12.845332397346063,75.64411764705882
12,positional_adp_rank,RB,9,10,total,44.919999999999995,58.21589702707214,18.409483063537298,34.7
12,positional_adp_rank,RB,9,10,weekly,84.88529411764705,47.67648492215918,15.076628318469854,69.1029411764706
12,positional_adp_rank,RB,10,10,total,46.15999999999999,114.35927013874593,36.16357651929171,38.85000000000001
12,positional_adp_rank,RB,10,10,weekly,86.97764705882355,70.63415330034577,22.336480502659203,71.36470588235295
12,positional_adp_rank,RB,11,10,total,95.02000000000001,92.58815378990028,29.278945032603588,82.35
12,positional_adp_rank,RB,11,10,weekly,118.02764705882355,68.04024478229488,21.516214606743922,101.03235294117647
12,positional_adp_rank,RB,12,10,total,49.239999999999995,89.87868613983085,28.422136130527242,82.8
12,positional_adp_rank,RB,12,10,weekly,75.23588235294119,41.14940515251707,13.012584464302233,80.66470588235296
12,positional_adp_rank,RB,13,10,total,33.01,79.11644652732522,25.018817140526668,43.75
12,positional_adp_rank,RB,13,10,weekly,75.02235294117646,42.396663416119026,13.407002158647119,62.57941176470588
12,positional_adp_rank,RB,14,10,total,57.61,65.43385888734431,20.69200301780591,73.1
12,positional_adp_rank,RB,14,10,weekly,88.73235294117647,34.6057800029372,10.943308501598993,89.82352941176471
12,positional_adp_rank,RB,15,10,total,34.45,64.81560597400735,20.49649428018796,36.85000000000001
12,positional_adp_rank,RB,15,10,weekly,69.59411764705884,45.50730476110984,14.390673322053177,59.514705882352935
12,positional_adp_rank,RB,16,10,total,-3.9100000000000024,82.57607199828935,26.112846774464607,-22.300000000000004
12,positional_adp_rank,RB,16,10,weekly,62.57764705882353,51.45862940811116,16.27264742001535,40.84411764705882
12,positional_adp_rank,RB,17,10,total,29.45,40.21611755392497,12.717453011948232,24.299999999999997
12,positional_adp_rank,RB,17,10,weekly,69.15529411764706,23.011373782049137,7.276835324075833,74.85882352941175
12,positional_adp_rank,RB,18,10,total,24.889999999999997,46.09879366944191,14.577718538158765,38.44999999999999
12,positional_adp_rank,RB,18,10,weekly,57.8264705882353,27.289602856539823,8.629730146810306,65.11764705882355
12,positional_adp_rank,RB,19,10,total,-20.749999999999996,96.81604837123969,30.615922691015246,-26.1
12,positional_adp_rank,RB,19,10,weekly,46.41117647058824,43.61181358441188,13.791266381741352,38.152941176470605
12,positional_adp_rank,RB,20,10,total,-8.818000000000001,43.805810319839736,13.852613536000264,-1.7999999999999972
